adult,budget,genres,id,imdb_id,original_language,original_title,popularity,year,month,day,revenue,runtime,spoken_languages,status,title,video,vote_average,vote_count,is_comedy,is_action,is_horror,is_family,is_drama,is_thriller
FALSE,80,"[{'id': 35, 'name': 'Comedy'}]",38365,tt1375670,en,Grown Ups,23.981251,2010,6,24,271.430189,102,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Grown Ups,False,6,1746,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,65,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",861,tt0100802,en,Total Recall,12.954444,1990,6,1,261.317921,113,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Total Recall,False,7.1,1745,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
FALSE,50,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 10402, 'name': 'Music'}]",13885,tt0408236,en,Sweeney Todd: The Demon Barber of Fleet Street,10.038401,2007,12,20,152,116,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Sweeney Todd: The Demon Barber of Fleet Street,False,7,1745,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
FALSE,100,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",37710,tt1243957,en,The Tourist,12.845045,2010,12,8,278.731369,103,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'FranĂ§ais'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'ru', 'name': 'PŃŃŃĐşĐ¸Đą'}, {'iso_639_1': 'es', 'name': 'EspaĂ±ol'}]",Released,The Tourist,False,6,1744,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
FALSE,55,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1597,tt0212338,en,Meet the Parents,14.178281,2000,10,6,330.444045,108,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Meet the Parents,False,6.6,1743,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,0.4,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",762,tt0071853,en,Monty Python and the Holy Grail,10.43389,1975,3,13,5.028948,91,"[{'iso_639_1': 'fr', 'name': 'FranĂ§ais'}, {'iso_639_1': 'la', 'name': 'Latin'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Monty Python and the Holy Grail,False,7.8,1742,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,85,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",11970,tt0119282,en,Hercules,14.048694,1997,6,26,252.712101,93,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'EspaĂ±ol'}, {'iso_639_1': 'el', 'name': 'ÎµÎ»Î»Î·Î˝ÎąÎşÎ¬'}]",Released,Hercules,False,7.3,1741,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FALSE,110,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",34544,tt0429493,en,The A-Team,16.747793,2010,6,10,177.238796,117,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'EspaĂ±ol'}, {'iso_639_1': 'fr', 'name': 'FranĂ§ais'}, {'iso_639_1': 'sw', 'name': 'Kiswahili'}]",Released,The A-Team,False,6.2,1737,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
FALSE,65,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",41733,tt1231583,en,Due Date,11.73956,2010,11,4,211.780824,95,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'EspaĂ±ol'}]",Released,Due Date,False,6.2,1737,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,15,"[{'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",744,tt0092099,en,Top Gun,20.301019,1986,5,16,356.830601,110,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Top Gun,False,6.7,1736,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
FALSE,40,"[{'id': 35, 'name': 'Comedy'}]",225886,tt1956620,en,Sex Tape,27.470696,2014,7,17,126.069509,97,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Sex Tape,False,5.2,1733,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",8392,tt0096283,ja,ă¨ăŞă‚Šă®ăăă­,13.507299,1988,4,16,0,86,"[{'iso_639_1': 'ja', 'name': 'ć—Ąćś¬čŞž'}]",Released,My Neighbor Totoro,False,8,1730,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FALSE,19,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",9737,tt0112442,en,Bad Boys,9.262184,1995,4,7,141.407024,118,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Bad Boys,False,6.5,1729,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
FALSE,8,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",773,tt0449059,en,Little Miss Sunshine,5.320117,2006,7,26,100.523181,102,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Little Miss Sunshine,False,7.5,1728,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,21,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",4108,tt0293662,en,The Transporter,13.217421,2002,10,2,43.928932,92,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'FranĂ§ais'}, {'iso_639_1': 'zh', 'name': 'ć™®é€ščŻť'}]",Released,The Transporter,False,6.6,1724,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
FALSE,40,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",97630,tt1790885,en,Zero Dark Thirty,9.649303,2012,12,19,132.820716,157,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ar', 'name': 'Ř§Ů„ŘąŘ±Ř¨ŮŠŘ©'}]",Released,Zero Dark Thirty,False,6.7,1723,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
FALSE,70,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",8488,tt0386588,en,Hitch,13.35076,2005,2,10,368.10042,118,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Hitch,False,6.3,1721,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,48,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",565,tt0298130,en,The Ring,13.740965,2002,10,18,249.348933,115,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Ring,False,6.5,1720,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
FALSE,150,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",37135,tt0120855,en,Tarzan,12.453452,1999,6,18,448,88,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Tarzan,False,7.1,1715,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
FALSE,0,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",1933,tt0230600,en,The Others,11.046007,2001,8,2,0,101,"[{'iso_639_1': 'fr', 'name': 'FranĂ§ais'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,The Others,False,7.4,1708,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
FALSE,6,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",138697,tt2229499,en,Don Jon,10.948605,2013,7,26,0,90,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Don Jon,False,5.9,1708,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,92,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",7446,tt0942385,en,Tropic Thunder,8.980941,2008,8,9,188.072649,107,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'zh', 'name': 'ć™®é€ščŻť'}]",Released,Tropic Thunder,False,6.5,1707,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
FALSE,100,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",184315,tt1267297,en,Hercules,19.606895,2014,7,23,243.4,99,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Hercules,False,5.6,1707,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
FALSE,80,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",364,tt0103776,en,Batman Returns,15.001681,1992,6,19,280,126,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Batman Returns,False,6.6,1706,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
FALSE,38,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 37, 'name': 'Western'}]",44264,tt1403865,en,True Grit,10.730765,2010,12,22,252.276927,110,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,True Grit,False,7.2,1701,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,16,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",83666,tt1748122,en,Moonrise Kingdom,8.692433,2012,5,16,68.263166,94,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Moonrise Kingdom,False,7.6,1701,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,50,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",302699,tt1489889,en,Central Intelligence,11.374041,2016,6,15,216.972543,107,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Central Intelligence,False,6.2,1699,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
FALSE,12,"[{'id': 18, 'name': 'Drama'}]",334543,tt3741834,en,Lion,17.085145,2016,11,24,140.302754,118,"[{'iso_639_1': 'bn', 'name': 'ŕ¦¬ŕ¦ľŕ¦‚ŕ¦˛ŕ¦ľ'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'hi', 'name': 'ŕ¤ąŕ¤żŕ¤¨ŕĄŤŕ¤¦ŕĄ€'}]",Released,Lion,False,8,1699,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,32.5,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",55721,tt1478338,en,Bridesmaids,6.810991,2011,4,28,288.383523,125,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Bridesmaids,False,6.5,1697,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,58,"[{'id': 35, 'name': 'Comedy'}]",116741,tt2234155,en,The Internship,0.393865,2013,6,7,44,119,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Internship,False,6.1,1691,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,2.777,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",630,tt0032138,en,The Wizard of Oz,22.064932,1939,8,15,33.754967,102,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Wizard of Oz,False,7.4,1689,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FALSE,15,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",97367,tt1817273,en,The Place Beyond the Pines,7.492658,2013,3,20,35.485608,140,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'EspaĂ±ol'}]",Released,The Place Beyond the Pines,False,6.8,1689,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,15,"[{'id': 18, 'name': 'Drama'}]",306819,tt0810819,en,The Danish Girl,11.245661,2015,11,27,64.191523,120,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'FranĂ§ais'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,The Danish Girl,False,7.4,1689,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,50,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",107846,tt1211956,en,Escape Plan,14.191611,2013,10,9,122.915111,115,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'ar', 'name': 'Ř§Ů„ŘąŘ±Ř¨ŮŠŘ©'}, {'iso_639_1': 'ur', 'name': 'Ř§Ř±ŘŻŮ'}]",Released,Escape Plan,False,6.7,1688,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
FALSE,50,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",224141,tt2180411,en,Into the Woods,9.580785,2014,12,25,212.902372,125,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Into the Woods,False,5.6,1688,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,90,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",76285,tt1854564,en,Percy Jackson: Sea of Monsters,10.338222,2013,8,7,174.578751,106,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Percy Jackson: Sea of Monsters,False,5.9,1685,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FALSE,15,"[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]",3049,tt0109040,en,Ace Ventura: Pet Detective,11.247957,1994,2,4,107.217396,86,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Ace Ventura: Pet Detective,False,6.4,1684,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,50.2,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",38050,tt1385826,en,The Adjustment Bureau,9.420301,2011,3,3,127.869379,106,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Adjustment Bureau,False,6.5,1677,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
FALSE,41,"[{'id': 18, 'name': 'Drama'}]",65,tt0298203,en,8 Mile,8.374355,2002,11,8,215,110,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,8 Mile,False,6.8,1676,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,40,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",38575,tt1155076,en,The Karate Kid,11.690781,2010,6,10,357.852395,140,"[{'iso_639_1': 'zh', 'name': 'ć™®é€ščŻť'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,The Karate Kid,False,6.2,1675,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
FALSE,152,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10752, 'name': 'War'}]",281338,tt3450958,en,War for the Planet of the Apes,146.161786,2017,7,11,369.907963,140,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,War for the Planet of the Apes,False,6.7,1675,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,160,"[{'id': 27, 'name': 'Horror'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",7131,tt0338526,en,Van Helsing,12.643312,2004,5,5,300.257475,132,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'la', 'name': 'Latin'}]",Released,Van Helsing,False,6,1674,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
FALSE,1.35,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",100,tt0120735,en,"Lock, Stock and Two Smoking Barrels",4.60786,1998,3,5,3.897569,105,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Lock, Stock and Two Smoking Barrels",False,7.5,1671,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,45,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",388,tt0454848,en,Inside Man,13.393548,2006,3,23,184.376254,129,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'sq', 'name': 'shqip'}]",Released,Inside Man,False,7.3,1671,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
FALSE,225,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",2454,tt0499448,en,The Chronicles of Narnia: Prince Caspian,12.490891,2008,5,15,419.651413,150,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Chronicles of Narnia: Prince Caspian,False,6.3,1668,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FALSE,35,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",109431,tt2024432,en,Identity Thief,7.321172,2013,2,7,173.96501,111,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Identity Thief,False,5.6,1667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,45,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2034,tt0139654,en,Training Day,13.664622,2001,10,5,104.876233,122,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'PŃŃŃĐşĐ¸Đą'}, {'iso_639_1': 'es', 'name': 'EspaĂ±ol'}, {'iso_639_1': 'ko', 'name': 'í•śęµ­ě–´/ěˇ°ě„ ë§'}]",Released,Training Day,False,7.3,1665,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
FALSE,50,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]",8077,tt0103644,en,AlienÂł,17.126768,1992,5,22,159.773545,114,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,AlienÂł,False,6.2,1664,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
FALSE,82,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}]",23629,tt0978764,en,Sucker Punch,13.779527,2011,3,24,89.792502,110,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,Sucker Punch,False,5.9,1661,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
FALSE,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",200727,tt1638002,en,"Love, Rosie",14.566103,2014,10,16,4.439431,102,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Love, Rosie",False,7.7,1660,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,40,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",1491,tt0443543,en,The Illusionist,11.494009,2006,8,18,86.915017,110,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Illusionist,False,7.1,1657,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
FALSE,60,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",267860,tt3300542,en,London Has Fallen,15.037993,2016,3,2,205.754447,99,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,London Has Fallen,False,5.8,1656,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
FALSE,60,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}]",123553,tt1538403,en,The Mortal Instruments: City of Bones,14.336187,2013,8,21,90.565421,130,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Mortal Instruments: City of Bones,False,6.2,1649,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
FALSE,19,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",755,tt0116367,en,From Dusk Till Dawn,15.339153,1996,1,19,25.836616,108,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'EspaĂ±ol'}]",Released,From Dusk Till Dawn,False,6.9,1644,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
FALSE,4,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",12230,tt0055254,en,One Hundred and One Dalmatians,15.727519,1961,1,25,215.880014,79,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,One Hundred and One Dalmatians,False,6.8,1643,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FALSE,50,"[{'id': 35, 'name': 'Comedy'}]",71552,tt1605630,en,American Reunion,8.10609,2012,4,4,234.989584,113,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,American Reunion,False,6.1,1641,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,25,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",788,tt0107614,en,Mrs. Doubtfire,11.16553,1993,11,24,441.286195,125,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Mrs. Doubtfire,False,7,1638,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
FALSE,52,"[{'id': 18, 'name': 'Drama'}]",568,tt0112384,en,Apollo 13,18.761467,1995,6,30,355.237933,140,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Apollo 13,False,7.3,1637,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,20,"[{'id': 35, 'name': 'Comedy'}]",52449,tt1284575,en,Bad Teacher,7.310686,2011,5,16,216.197492,92,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Bad Teacher,False,5.4,1634,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,6,"[{'id': 10749, 'name': 'Romance'}]",621,tt0077631,en,Grease,7.854899,1978,7,7,181.81377,110,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Grease,False,7.2,1633,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,145,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",140300,tt2267968,en,Kung Fu Panda 3,14.696548,2016,1,23,521.170825,95,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Kung Fu Panda 3,False,6.7,1630,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FALSE,11,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",927,tt0087363,en,Gremlins,11.333125,1984,6,7,153.083102,106,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'EspaĂ±ol'}]",Released,Gremlins,False,6.9,1629,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
FALSE,15,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",1091,tt0084787,en,The Thing,16.83125,1982,6,25,19.62976,109,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'no', 'name': 'Norsk'}]",Released,The Thing,False,7.8,1629,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
FALSE,29,"[{'id': 18, 'name': 'Drama'}]",22881,tt0878804,en,The Blind Side,12.753109,2009,11,20,309.208309,129,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Blind Side,False,7.2,1626,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,72,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]",2675,tt0286106,en,Signs,11.211568,2002,8,2,408.247917,106,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'pt', 'name': 'PortuguĂŞs'}]",Released,Signs,False,6.4,1624,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
FALSE,12,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",57214,tt1636826,en,Project X,9.803023,2012,3,1,100,88,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Project X,False,6.5,1624,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,60,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",274479,tt2446980,en,Joy,12.975936,2015,12,24,101.134059,124,"[{'iso_639_1': 'es', 'name': 'EspaĂ±ol'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Joy,False,6.4,1619,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,17,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",332567,tt4052882,en,The Shallows,13.689175,2016,6,24,119.100758,86,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Shallows,False,6.2,1619,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
FALSE,35,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",346672,tt3717252,en,Underworld: Blood Wars,20.02976,2016,11,28,81.093313,91,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'km', 'name': ''}, {'iso_639_1': 'th', 'name': 'ŕ¸ ŕ¸˛ŕ¸©ŕ¸˛ŕą„ŕ¸—ŕ¸˘'}, {'iso_639_1': 'uk', 'name': 'ĐŁĐşŃ€Đ°Ń—Đ˝ŃŃŚĐşĐ¸Đą'}]",Released,Underworld: Blood Wars,False,5.2,1619,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
